transaction_id,amount,currency,transaction_datetime,sender_name,sender_address,receiver_name,receiver_address,memo,sender_entity_id,receiver_entity_id,memo_entity_ids
00bfd40f-f327-404a-9abe-5379115dd5c2,406129.1,CAD,2025-03-12T06:03:46,DAVID MURRAY MD,"363 JAMIE PORT SUITE 028, SOUTH BRITTANY, NT V3M 3G5",VIRGINIE-MANON PEPIN,"50865 RUE GAUDREAULT SUITE 595, BISSON, NL V9R 8X5",Service fee payment DOA00S3V,GEN-fed5ef68d85b,GEN-c3983a93eb1b,
c9676866-ed5a-4a7f-87c9-7e82fcef9b66,355520.38,CAD,2025-11-09T23:14:09,JOHN GILES,"74217 KRISTY PLACE SUITE 881, MEGANTOWN, BC E9G3V4",JUSTIN KING,"2244 HOLLY LIGHT, PORT ADRIENNESTAD, NU Y3J 6M3",Wire transfer - KT3SM7RF,GEN-de8efae1d28a,GEN-75dd8a20eb0a,
42b55b58-c191-42a9-ba86-58fc40d21009,881126.58,CAD,2025-08-13T08:44:09,SMITH-WELLS,"31663 SUMMER MEADOWS APT. 662, LAKE TIMOTHYBURGH, YT T8G 3L8",DOROTHY CARTER,"5397 HAYLEY MEADOW SUITE 533, BENJAMINVIEW, NS P9R 3T1","Settlement for DOROTHY CARTER c/o 5397 HAYLEY MEADOW SUITE 533, BENJAMINVIEW, NS P9R 3T1 UXMJT2SC",GEN-7b1072e3309a,GEN-a35d454d9cf2,GEN-a35d454d9cf2
cb4c15a0-6e81-48bb-a7b0-6a4af81f262e,567220.91,USD,2025-04-23T17:50:04,MALDONADO AND SONS,"60250 HARVEY PATH, JACOBSFURT, NB L7R 4K7",ERIC LAVALLEE,"56648 BOULEVARD HARVEY APT. 321, LAC--L-HAMEL, PE L8Y4A2",Investment proceeds HUP9CWQZ,GEN-a4f1e97dc6a7,GEN-0fc8cf228a86,
100afb5d-354b-4d9e-a0db-e49d7e3f4fc9,773607.23,CAD,2025-10-22T02:10:00,BERNARD VEILLEUX,"5822 RANG GUY, SAINTE- MARCEL, ON E8C 9N6","FERNANDEZ, RIVAS AND LARSON","3267 MILLER LOOP, WEST ERIC, VI 52926","Remittance for property at 3267 MILLER LOOP, WEST ERIC, VI 52926 5WF8CGG4",GEN-15834482badc,GEN-4ba327a37122,GEN-4ba327a37122
f76e885d-1eff-47f8-bfc4-7aefc6931fe3,768761.51,CAD,2025-10-17T17:06:33,SHELBY RUIZ,"749 JOSEPH MILLS, PORT NICHOLEFURT, NT M6R9R3",SHERRY BUSH,"12793 RUIZ LOCK, ANDREWPORT, PE E4B1K4",Consulting services U39QKA4G,GEN-e74d51452828,GEN-c8b9c9232c0f,
5f9dcc45-ae6d-4528-b79a-d4e778de7c83,178614.15,USD,2025-06-27T11:51:33,PEREZ LTD,"USNV FRANKLIN, FPO AP 55174",ETHAN COPELAND,"079 MELVIN RAPID, ARCHERMOUTH, NL T6P 4T2",Consulting services N2HI7OTP,GEN-28e6ef72b7de,GEN-7b6e54622622,
85283cbd-9293-4352-9d60-272f91adc6c8,432616.87,CAD,2025-08-07T08:22:46,WILLIAM KING,"100 BROWNING COVES SUITE 128, ANNBURY, NL A8A 9T7",PATRICK PETERSON,"32417 LYNCH MOUNTAINS, LAKE CANDACE, YT R8G 5S7",Commercial payment ref R1KMEP72,GEN-2e4917987783,GEN-a10a8f8969a7,
aecb059d-db95-4459-8c7d-cbbbc573dd60,655735.74,CAD,2025-05-04T09:03:03,LISA HOLDER,"42440 ALLEN RANCH, HALEYLAND, ON T8X 7B4",HAILEY PEARSON,"4798 SARAH PLAINS, EAST DARRYLTOWN, VT 38807",Payment for invoice T5VQONDF,GEN-583d45fb46fb,GEN-f63c45d1d2eb,
d1018c86-91d4-4687-8ea1-e8c7f896b3bd,810175.91,USD,2025-07-08T04:48:39,PAUL JACKSON,"8200 ROBERT LOOP APT. 635, RODRIGUEZCHESTER, ON L6N4S6",JOHN COMPTON,"06809 WHEELER SUMMIT, BURNSLAND, AB S9N3C2","Payment for services at 8200 ROBERT LOOP APT. 635, RODRIGUEZCHESTER, ON L6N4S6 NR7NMIU9",GEN-fe03a9681102,GEN-0425c49b23a7,GEN-fe03a9681102
439e5d5b-7ff4-41bb-94d7-ff0ddae085ea,263123.2,CAD,2025-09-13T11:57:43,"BOYD, HANEY AND BROWN","9027 SANDOVAL FORK APT. 782, EAST MARY, NS C7N6L1",PATRICIA CRUZ,"3600 JOHN LOCKS APT. 618, LAKE KIMBERLY, PE N1A 8A3",Service fee payment PX73VD1J,GEN-9215f647f244,GEN-f91ec5143e95,
6b6bf804-fe8d-4490-bd29-a512aa29ac0f,546528.11,CAD,2025-11-28T02:20:15,CHAREST LTD,"06845 RUE EMMA, WILLIAM OUEST, AB E9G 7S4",DONNA ELLIS,"25423 PAUL TRACE APT. 566, JAMIEFURT, AS 52383",Settlement re DONNA ELLIS M0I6U04E,GEN-c05b8d6e8176,GEN-1d762e50e48a,GEN-1d762e50e48a
2c832192-b701-43f3-824e-8d556dea10ef,489853.64,CAD,2025-04-12T02:29:18,MAUDE LACHANCE,"361 RANG ERIC, LILE- CHRISTINE EST, PE X4A 1M8",SARAH LAMB,"799 BROWN MISSION, GOLDENVIEW, PE J7B 4X9","Commercial transfer MAUDE LACHANCE (361 RANG ERIC, LILE- CHRISTINE EST, PE X4A 1M8) 5Q0B5IFF",GEN-95fe34880689,GEN-73afe2b9e84c,GEN-95fe34880689
73e366ac-a422-4897-a753-79c6792bd5d8,689594.1,CAD,2025-12-22T21:12:48,ISRAA ABOU RASHED,"6086 THOMAS CAUSEWAY APT. 359, MARYFURT, NT B7S8Y6",KEVIN WILSON,"69132 MARIA LANDING SUITE 283, WEST MARCTON, NU N6T5G8",Loan repayment FT59HPDL,ofac-53922,GEN-b7eb8b4512a6,
0ca0109a-a4e4-4478-8255-214328fb4853,756109.91,CAD,2025-11-07T10:45:35,LAURA BARAJAS,"9688 WHITE BROOKS SUITE 790, ASHLEYPORT, HI 16017",DAVID BARRETT,"795 STEPHANIE MISSION, BAKERFORT, PE N6X 4X1",Commercial payment ref 53X46GUV,GEN-d832221de2f7,GEN-80397c4fc27b,
d88dfac6-a9f8-452d-99c3-fd3bddaf308e,975791.62,CHF,2025-01-12T20:54:14,JOHN MITCHELL,"304 CASSIE FORT APT. 266, WEST SHELLY, NU P7M 4G7",JAMES PALMER,"39198 MILLER WELLS, SOUTH SARAH, YT E8N 5S2",Trade settlement RSKO1FEO,GEN-c71316faa9df,GEN-7a6f710f55ff,
69ce151e-0fac-4585-a955-7a37943da032,45477.67,JPY,2025-03-02T09:57:15,PUBLIC JOINT STOCK COMPANY TYAZHPRESSMASH CONSULTING,"5142 JOHN GARDENS SUITE 626, MISTYHAVEN, SK A4P1K4",MARK FORD,"2570 CHRISTOPHER PORTS, EAST RACHEL, NS N1M 8C7",Funds transfer for MARK FORD DMC0SOEG,NK-VKVGRQMNqYxwXxvSbWzE7C,GEN-5e50b02ec4cb,GEN-5e50b02ec4cb
7935b973-b3d5-4ee2-8d94-8e7a794e49b6,264248.13,USD,2025-09-17T12:24:28,RONALD JONES,"1565 LORI ISLAND APT. 172, NEW JEREMYFURT, MB L3M 7S6",DAVID ANDERSON,"32366 JACKSON TRAIL, COOKBOROUGH, YT C9G 7S8",Trade settlement TDOEIIR7,GEN-6e866a135578,GEN-45262e70e720,
67540f31-01ad-4b6e-ab59-3cf642908603,995016.04,CAD,2025-06-11T15:12:23,VOLODYMYR MYKOLAYOVYCH OLIYNYK,"40346 BOULEVARD DESCHENES APT. 341, LAVIGNE, NL P9G 1M5",MASON GROUP,"492 CROSS CLUB SUITE 434, RICHARDFURT, MS 91244",Loan repayment 2DU0UTB7,Q4333497,GEN-4b500aea0acf,
b23d75dd-43a5-447f-886c-770c1f31535b,305009.23,USD,2025-11-10T07:06:01,LINDA SANCHEZ,"0268 GREG STREAM SUITE 287, EAST JOHNFORT, SK H6N 2H9",MRS. DANIELLE CRAIG,"70085 KATHY AVENUE, BRANDONHAVEN, MD 51211",Operational expenses T7BW7K1O,GEN-4cc422a209a6,GEN-cc8b3cbe87e5,
de974a8a-8ca6-4217-85d9-15938ab41b12,559740.45,CAD,2025-01-28T02:23:54,LIMITED LIABILITY COMPANY BANK TOCHKA,"632 HULL MEWS, NEW JESSICAVIEW, QC A5T2N3",JEAN JACQUES,"79856 AVENUE GOSSELIN APT. 798, LA-LAC--LEBLANC, MB G1B8X9",Commercial payment ref BE0GJMLA,NK-RkpWamyWezgSVaiM9raF6T,GEN-28e844a2163a,
4e4014ce-a8d7-4ace-b2ea-eead85fc15b6,402384.39,CAD,2025-12-22T12:55:02,FORTIER-BERGERON,"59050 MONTEE ALEXIS, SAINTE- DALLAIRE, SK M8T 6N2",LOUISE-FLORENCE BERNIER,"96673 RUE PERREAULT APT. 995, SAINT- COUTURE, NL L4C2K8",Commercial payment ref G02YQVFC,GEN-270ae9c31f95,GEN-7d909d7e67eb,
d765210c-4e48-4e30-81ad-b60dce092650,403523.74,USD,2025-09-10T07:52:22,DIANE CHOUINARD,"630 CHEMIN MONIQUE SUITE 077, MATHILDE EST, PE V3E8V6",MILOSH EDUARDOVICH VAGNER,"3032 MURRAY FORKS, SANFORDSTAD, PE G6V2K2",Commercial payment ref ABQ16ZJ9,GEN-bbb18f30657f,NK-XRjem8x2n6u3EckniZVx7B,
32586f3d-dba4-4ec4-8d74-5cd071c19f62,468999.51,CAD,2025-11-25T00:59:13,DAVID SMITH,"38020 PATRICK VILLAGE SUITE 942, PAMELAVIEW, PE J5R8R2",GAO QIAO  GAN,QIAN XIE XIAN SHAN WU JUN JIU SHI JIU LI TING HU SHAN 21DING MU 26FAN 8HAO  SHIYARUMUBAI JIN 432,Loan repayment J10NGK8A,GEN-f9cd4d74d88e,GEN-7b8ddbbda50b,
9870ff6b-1407-45d1-9b57-f160f9cedb38,33726.52,CAD,2025-11-28T05:31:51,CHRISTOPHER ALVARADO,"982 TERESA LANE, LAKE MARIA, PE P8H3N4",LIMITED LIABILITY COMPANY WAREHOUSE FORESS,"9217 LUCAS GROVE APT. 858, PORT DAVIDLAND, SK J6B 5B7",Payment for invoice 0EFA0QHC,GEN-a2489c1b7061,NK-C7VZfH2nEnZovkq2fU7sbb,
f0502a8c-3684-4456-b3ff-d0ede2bd6085,17892.16,CAD,2025-10-17T06:03:40,FTX,"4862 HARRIS RD, SOUTH DEREKCHESTER, NB P7S 5H6",IAN BOYD,"8881 CINDY HIGHWAY, JENSENPORT, NL R2C7N4",Commercial payment ref G9O2S0F1,CORP-2,GEN-a188a9a0b5fa,
f24ce637-90c2-4ab7-932d-ae90fc3de0ee,208612.65,USD,2025-04-11T06:52:56,LUCAS INC,"69544 THOMAS KEYS, HARRISVILLE, MB V6K6M6",GROSS INC,"51872 MOORE ALLEY APT. 291, EAST ALEXISBURY, NL G6L 1G2","Remittance for property at 51872 MOORE ALLEY APT. 291, EAST ALEXISBURY, NL G6L 1G2 0YEXXJDF",GEN-5a7b59ed02c8,GEN-0e024b9a834f,GEN-0e024b9a834f
4792c0a7-15b5-4c51-9b78-762d6d3d9597,531311.96,USD,2025-01-28T06:40:08,MELISSA SAVAGE,"242 DIANE LAND, EAST VALERIETON, BC E9T 1T5",JEFFREY WARREN,"042 MASON STATION, BISHOPTON, SK R2T7P2",Consulting services MSBU0C0U,GEN-0e42fd3681fc,GEN-c7a4d8505d74,
f10b2722-bda7-4fa9-8a3c-ec0e31e91ebe,566783.7,USD,2025-10-31T06:08:22,DANIELLE VELASQUEZ,"884 YVONNE CAMP APT. 583, SOUTH ROSSVILLE, AB J4V7K3",FRANCOISE PATEL,"154 MONTEE DIANE, SIMARD, BC A7M 7S4","Settlement for FRANCOISE PATEL c/o 154 MONTEE DIANE, SIMARD, BC A7M 7S4 70U1V6RC",GEN-664bb3d025e1,GEN-ec69e059bc3f,GEN-ec69e059bc3f
d8d5d224-3aa1-44ed-979a-afae142d6aba,677771.74,CAD,2025-07-18T19:11:37,GIMJONGSU,CUNGCEONGNAMDO CUNCEONSI JAMSILGA 599-63,"LAWRENCE, MAHONEY AND BAKER","90466 JOYCE CORNER SUITE 122, PORT JESSICA, PE J4E 5J3",Loan repayment 0BUVMY2D,GEN-903e4ea82164,GEN-47d6c8f07ffc,
8a904b45-9817-4ab1-a288-8b695fc19445,752196.46,CAD,2025-03-06T03:46:05,SONG BEN  ZHI YE,JING GANG XIAN XI DONG JING SHI JIAN PING 24DING MU 3FAN 6HAO,MANUEL TAYLOR,"459 PETERSON MOUNTAIN APT. 392, FISHERFURT, PE X3M 2V5",Investment proceeds 4KIS2HN3,GEN-904bd39787a6,GEN-f336972e26cd,
ae0ba772-7307-4f5b-903a-f9549380493e,948975.44,CAD,2025-05-25T12:51:29,ROUSSEAU-COULOMBE,"9831 RUE BOUDREAU SUITE 207, BAIE-LA-ROBERGE, NT R4X 9Y4",JENNIFER SWANSON,"1649 ASHLEY LAKES, JOHNSTAD, PE Y9M4V2","Remittance for property at 9831 RUE BOUDREAU SUITE 207, BAIE-LA-ROBERGE, NT R4X 9Y4 XZI664D2",GEN-6a0b73586c22,GEN-2e2e0bbda027,GEN-6a0b73586c22
ff9558a8-4ead-412a-8949-f952085d29b1,594554.34,CAD,2025-04-27T21:37:46,MARC JACOBS,"6109 TRACY SPRINGS APT. 687, PORT JESSICABURY, YT X9N2S3",SHI CHUAN  JIA NAI,FU GANG XIAN FU LI SHI RI GUANG 13DING MU 6FAN 8HAO  SHANG JI YU KO-TO384,Loan repayment 4JZ4P2PN,GEN-03fe3dc8bb14,GEN-f10947d6c5ea,
c4132110-5b80-4a5c-bb1c-36c2f91edd98,288080.71,USD,2025-04-05T22:27:28,"VALLEE, BOUDREAU AND DUBOIS","71244 ALLE GILLES, BAIE GAUDREAULT, BC V5G 2G7",MICHAEL LOZANO,"77816 JONES HILL SUITE 321, JOHNVILLE, QC M5S2R7",Trade settlement IU59D1PA,GEN-9c7c1b0b1274,GEN-e41daef1e172,
a9eb58da-1901-4b38-a70e-49044863dc5e,460746.98,USD,2025-06-15T03:21:22,"JOHNSON, TURNER AND TRAN","37238 BROWN VISTA, LAKE KEVINMOUTH, NT S2T6S9",KEVIN MANN,"667 CHRISTOPHER BRANCH APT. 182, JONESBURY, GA 45512",Operational expenses YAKWALQB,GEN-6a2ef3419945,GEN-56e0f106d531,
c3f1382e-708f-473f-b12a-7fb503e08dd3,548921.9,USD,2025-06-05T00:25:35,LU CHONG,656 ZHU BEI SHI ZI YOU JIE 48HAO ZHI 8,LINDA MURRAY,"380 CHRISTINE RIDGE APT. 972, JOSEBOROUGH, YT C6M2N3","Payment to LINDA MURRAY at 380 CHRISTINE RIDGE APT. 972, JOSEBOROUGH, YT C6M2N3 ref 2DVZTZUW",GEN-14b04635d913,GEN-dae6f3432e4e,GEN-dae6f3432e4e
3abba3fd-4332-4d3d-83d4-87eda8b9d252,467419.59,CAD,2025-07-05T05:55:57,GARCIA-TOWNSEND,"73936 TORRES STREAM APT. 318, WEST CHRISTOPHER, MB X6P8P1",DAVID LOPEZ,"424 GARZA RUN, PORT TERRI, WI 28413",Consulting services TYP82DJ8,GEN-4f2413d02304,GEN-13d102598f0f,
cba143e3-b2e0-4f3a-9818-94348d476f4a,3993.71,USD,2025-05-17T16:30:31,BRANDI COLEMAN,"3289 KLINE LOCKS SUITE 552, SOUTH CLIFFORDBOROUGH, NL S1H5V7",DR. GREGORY WILSON,"56917 JAMES MEWS, EAST SCOTTFORT, PE E2T 7P2",Import/export settlement FOKKL55U,GEN-1fda55e60e1b,GEN-daec812e9564,
c1511d99-848e-4794-b7ca-6324a96b0fe4,850383.85,CAD,2025-05-06T01:51:40,CRISTIAN BROWN,"27329 JENNIFER LAND, LAKE COLLEEN, NU A1C 9J3",MEROM HARPAZ,"048 CISNEROS RIDGES APT. 898, LAKE KIM, MT 20726",Investment proceeds NFYG6YBE,GEN-a707e15c7b60,NK-ECWpSjYc7XESshL7dgNRT8,
3ec27f0c-2e4b-4cbf-a8c8-01088b57a7fb,179321.05,USD,2025-07-03T21:30:09,KIMBERLY JIMENEZ,"75750 BRIAN OVAL APT. 385, HERNANDEZBURGH, MB B6P 8M5",DANIELLE COLEMAN,"02620 FLEMING BRIDGE APT. 094, LAKE ASHLEYMOUTH, QC G3L4S5",Trade settlement 2AT7Z1CE,GEN-6e007ce60e4c,GEN-7f942e6f80be,
2845411c-4d5d-4ce3-8138-c8998407727c,891648.55,CHF,2025-10-25T13:03:34,OSCAR STAFFORD,"0822 RAMOS SQUARES APT. 460, REBECCATON, AL 90774","WILLIAMS, CERVANTES AND TRAN","5391 MORALES PINES, ESCOBARTOWN, PE B1K 4X6",Payment for invoice FDYY8AHE,GEN-31a7ec990ecc,GEN-19a3a00be127,
0056969f-1018-4d81-b504-4b9afcf3d34a,844969.67,CAD,2025-07-17T11:22:30,CHARLES MCKNIGHT,"851 BROWN GROVE, PHILIPSIDE, NT R5L 5Y9",VALLEE-LARIVIERE,"534 MONTEE COULOMBE, LILE- RAPHAEL EST, BC B9S1B8","Trade settlement - address 851 BROWN GROVE, PHILIPSIDE, NT R5L 5Y9 - F9TZHCBT",GEN-530c6276f41b,GEN-a22d7a8652e3,GEN-530c6276f41b
dc48505f-2d6a-4a4a-885b-0b3aaa1abd7e,313153.3,USD,2025-09-27T07:37:52,"BRAY, GEORGE AND RIVERA","75982 SHIELDS FLATS, BOYDLAND, QC J1J3E8",BLAKE MEJIA,"7450 SALAZAR SPRINGS, PORT JOHNSHIRE, PE A2H 5H3",Investment proceeds 7BF2QVV2,GEN-33238edf1191,GEN-d6c50bc6bf4e,
19956481-b875-4060-8a1d-3e61277bf4c6,22033.34,CAD,2025-09-17T09:31:28,MARIE LEBEL,"655 AVENUE GRENIER, BAIE MARYSE, NS C4V2A8",PRUSCHKE KG,"HAMANNRING 88, 74998 KARLSRUHE",Wire transfer - GRZH9U7Q,GEN-bb465a8ec24d,GEN-fdc584180586,
001e83dd-730e-42fd-9bae-16d5c4285fcb,132661.1,CAD,2025-10-06T21:39:25,VANESSA REYNOLDS,"49253 JANE FLAT APT. 976, ROBERTTOWN, BC X6V9P8",LOOS GMBH,"CHRISTOPHSTR. 3, 84959 FULDA",Payment for invoice Q76GB9HD,GEN-edca25461490,GEN-9d922e472480,
d47b647e-87ac-4e53-ae25-4b425bba60b7,524162.45,CAD,2025-10-31T14:25:58,CHARLES PERREAULT,"8057 RUE LARIVIERE SUITE 896, MONT- FRANCOIS, NT L8E 5P6",ERNEST TORRES,"206 MICHAEL LODGE, PORT RANDYSTAD, NB X3X7V3",Service fee payment QS0A23A0,GEN-14343efe02a3,GEN-68afb53d7bd2,
009a894e-d39f-420e-96f2-5114be925774,699046.94,CAD,2025-09-15T16:33:53,SIMMONS-HARRIS,"485 DAVIS CROSSROAD, ERICSHIRE, PE P9S 1Y2",FORTIN LLC,"3717 RUE FORGET APT. 539, SAINT- CHANTAL EST, AB S2V1J3",Payment for invoice DQNLBCIT,GEN-0333488b5fa8,GEN-dbc371a64d7e,
f82764ea-9b9a-4fce-98a0-eb172ab55ddd,37690.01,CAD,2025-05-09T00:30:10,ISIU,JEONRANAMDO YANGJUSI BAEGJEGOBUN68GIL 147 (GEONUGIMRI),ROLAND BOUCHER,"593 AVENUE MONIQUE, PROVOST, NS N5M 8T1",Wire transfer - YAOPDJUE,GEN-a8d10c7567d3,GEN-542a185fba94,
ee3d8ad7-3b98-4cc5-a3c1-2f686ee3cbff,905177.04,USD,2025-04-22T02:58:07,STEVEN WILSON,"91612 REGINA CORNERS, ZACHARYSTAD, PE S8N 5V3",DWAYNE MOORE,"0539 CARLOS TRACE, TRACYPORT, QC L6Y 9Y9",Wire transfer - U0AKYEE0,GEN-4eeecf492beb,GEN-be8737f312dc,
3e3e0dd7-cd44-4f7b-86ea-6db42e6e9063,388624.3,USD,2025-07-08T20:44:44,PAUL HARVEY,"2492 WILLIS DIVIDE, WILLIEBOROUGH, OK 36649","FLORES, WOOD AND MONROE","081 JENNIFER CURVE, EAST DUSTIN, ON L3X5C6",Import/export settlement VNXK2KWY,GEN-6ccab0f62b94,GEN-17e835c12984,
f3a33904-e535-434e-9d5d-e28bc653dcb1,419745.8,CAD,2025-12-21T07:30:00,RENE LABELLE-LAROSE,"10517 AVENUE BEAULIEU, GAUDREAULT, NS E1P8T1",FORTIER-BERGERON,"59050 MONTEE ALEXIS, SAINTE- DALLAIRE, SK M8T 6N2",Consulting services BI4T1Q37,GEN-66296ee49747,GEN-270ae9c31f95,
7d2e53b5-9367-4aa9-adaf-f14d1d0c0748,472652.17,USD,2025-08-04T01:12:17,KRISTINA WEBB,"8851 JIMENEZ RIDGES, JENNIFERMOUTH, WA 63382",TRISTAN DUFRESNE,"1342 ALLE LAETITIA SUITE 561, CHABOT, PE E4N8L5",Wire transfer - X1BIG20A,GEN-8888d04c5bba,GEN-62ef9cb0b8fc,
fd4ecc74-5a75-48b3-8512-da2f74b48ee6,354920.93,CAD,2025-06-23T18:01:35,BEAUDOIN-CARRIER,"10813 MONTEE HOUDE APT. 051, PAQUIN, NB X9H7E1",WILLIAM LARA,"5452 STEVEN SHOALS, ELIZABETHFORT, MB M8J 4N2",Trade settlement L5WCL69A,GEN-c0fc9e5c524e,GEN-448fb55db4d0,
1fc06ffe-a48a-41e8-83a8-4ccc62995bd3,245496.55,CAD,2025-01-28T04:09:48,DOMINIQUE ROSE,"775 ERIK JUNCTION SUITE 983, NEW TRACI, MD 02735",TAMMY BRYANT,"9987 KIRK COURTS SUITE 828, WEST GARYFURT, NL S9X6P7",Import/export settlement 0UR4CQ4B,GEN-b50e3c59b080,GEN-e893e8b9ce0f,
6519bf6b-b8aa-4b40-9de8-acf37b1cd947,253262.25,CAD,2025-04-03T20:33:17,KELLER AND SONS,"438 VICTORIA VALLEYS APT. 199, WILLIAMSTOWN, NC 23172",ROBERT KLEIN,"13429 JACOB VIADUCT, CARSONTON, IL 02150",Trade settlement 44O3SSK8,GEN-241998ed761a,GEN-847d4395258f,
5488fd0e-7ad7-4780-880d-544c1a97054e,29165.24,USD,2025-06-28T14:17:04,"MORGAN, THOMAS AND CALDWELL","7295 MONTOYA SPRING SUITE 635, MELISSAVIEW, NU J9A 4A1",BEDARD-LACASSE,"3000 RANG NATHAN, MONT- AUDET, SK A5S 5X8",Service fee payment 85J7ZO47,GEN-464220c55be7,GEN-19b528c12891,
c0ae03e9-881c-4f9d-b4f7-8608794d007c,656621.16,CAD,2025-02-06T05:34:21,JULIE WELLS,"6473 SOLIS CROSSING SUITE 246, SOUTH RICKEY, ID 75328",GUY VINCENT,"98126 ROUTE LACASSE SUITE 887, L PLANTE, NL B7G 8J3",Operational expenses W8FU9ZU1,GEN-96aff56cf7a9,GEN-d2d8a03dd06f,
44fbfa3a-6be3-41eb-8912-309e92286d4f,750693.16,USD,2025-04-14T21:37:56,ROBIN ALVAREZ,"71793 EMMA STATION APT. 390, FOSTERCHESTER, NS V2C7C7",RICHARD-NICOLAS RIOUX,"1391 ALLE ANNE APT. 512, LAC--SAINTE--BEAUDOIN, BC R9P 9P2",Operational expenses AT1DNEL0,GEN-2dca7bd221c8,GEN-95d5e30cd344,
c248ef49-fd6d-484c-894f-a20d13b0608a,751938.94,CAD,2025-07-02T12:11:08,JOHN WOOD,"114 BURNS GREENS, PORT JOHN, YT N3G3H1",SAWYER-SUMMERS,"1752 JOSEPH RANCH APT. 609, OCONNORBERG, VI 69739",Funds transfer for SAWYER-SUMMERS 344EGWDJ,GEN-f7fe2c0dc97e,GEN-6cf7bfb14701,GEN-6cf7bfb14701
62a74803-838d-457d-9366-4795af3d1eda,335886.65,USD,2025-04-03T00:04:21,JESSICA FLOWERS,"51696 MARC COURTS APT. 141, NEW MOLLYBERG, QC N4Y 1A9",LISA PARKER,"33523 BELL STATION, WEST TIMOTHY, AB S7X3C4",Investment proceeds 5FY1NPPU,GEN-96e83d8afd4e,GEN-58b1a9e1f65f,
41ab006a-43ce-4e6f-a440-cda4815b113d,474692.68,USD,2025-05-28T21:26:31,DANIEL BROOKS,"346 MATHEWS POINT SUITE 132, EAST STEVEPORT, NL S4X 9S7",ERIK DECKER,"99077 VALENCIA TERRACE APT. 760, NORTH MICHELLEBURGH, SC 05276",Commercial payment ref GV73WUDF,GEN-17313e1fb338,GEN-2b42812596a9,
c49403ca-1d11-42ed-8229-67d216908148,649237.89,CAD,2025-10-15T17:04:01,EMMANUEL GENDRON-DEMERS,"848 RUE CLOUTIER, LILE- FORGET, BC H4S 9J9",LEE-WALLACE,"913 GONZALEZ RANCH SUITE 087, NORTH JOSHUA, GU 81723",Loan repayment NVD3FX31,GEN-1e4651ece892,GEN-d90e1633add8,
821c2c86-6054-4738-8bad-228df298180e,259143.83,USD,2025-09-06T05:45:58,NICOLE KELLY,"15850 MASON ROADS, SAMANTHABURGH, PE N7N6G1",SYLVIE CHOUINARD,"94168 ALLE ROGER, L CHARETTE, AB Y4T 2C7",Consulting services CI8UZVA2,GEN-401c97724bfb,GEN-767d2ec668fc,
56766389-ffdd-41cf-94c8-5e1c38744828,965494.19,CAD,2025-03-29T19:54:55,TRACY RODRIGUEZ,"293 SHERMAN WALL, TYRONETOWN, NU V1J5E9",BOUTIN-MATHIEU,"756 MONTEE MERCIER, L LALIBERTE, ON J1P 7G9",Trade settlement FF5H2N1Z,GEN-d057ade9dc86,GEN-327a32039d3c,
17cc1413-0a20-4f32-b4af-29cd13c292de,578542.82,GBP,2025-09-09T19:15:33,DIAZ PLC,"61171 HALL RIDGE SUITE 867, ISAACSTAD, NS X8L 8P9","PLANTE, BENOIT AND DELISLE","60726 BOULEVARD LABELLE, BAIE PLOURDE, AB Y1X 2K8",Funds transfer for DIAZ PLC 4GCLO5UZ,GEN-1e49ea618290,GEN-8976416ec24f,GEN-1e49ea618290
fb95e27a-fd8b-4241-a01d-8dd4bc8c7a15,638901.89,USD,2025-11-16T21:58:24,ANDREW BLACK,"66268 HALL CLUB, DANIELLEBOROUGH, ON X3S 5K3",RAMSEY-JACOBSON,"656 BAKER COMMON, BROWNBERG, ON L2X 1H2",Wire transfer - VGME10MI,GEN-6e12c98e1b08,GEN-e20a0624b653,
64b3a859-b507-4799-b505-285ec04a5001,589132.18,USD,2025-06-29T12:40:58,TAMMY DELACRUZ,"841 DAVIS RANCH APT. 243, PORT WAYNEMOUTH, NB B7R4G8","CAMPBELL, JOHNSON AND JONES","394 THOMAS BURG, JANETBURGH, ON Y3R6T2",Payment for invoice 6S6JVA9F,GEN-1e148a0fa961,GEN-c6302973a591,
664d3b10-b625-49f8-b89f-961ba05c2cca,881083.81,CAD,2025-04-25T07:38:15,ADAM PAYNE,"105 BARBARA LIGHTS APT. 965, NORTH ANDREWSHIRE, CA 86519",HENRI PICARD-GAUTHIER,"78227 BOULEVARD LEDUC SUITE 962, MONT- ST-JEAN, SK B8N2N7",Consulting services R7POYEHE,GEN-e71d715f8b4b,GEN-bf4e026dd771,
4088a150-678d-4bd8-9020-fde83257eaef,224611.95,CAD,2025-06-28T09:00:14,RAYMOND SIMPSON,"7825 JASON ISLANDS, HERNANDEZBURGH, AB M8G 1S2",WATKINS GROUP,"5851 GRAHAM TURNPIKE APT. 646, FARLEYLAND, NL G3V7S9","Payment for services at 7825 JASON ISLANDS, HERNANDEZBURGH, AB M8G 1S2 03J81MKG",GEN-c87ec4146dd1,GEN-ff9c5e7a25f5,GEN-c87ec4146dd1
335e5857-cb08-48ed-9c77-c4a087f974df,811693.65,CAD,2025-02-10T03:36:08,BROWN LTD,"72988 JULIE CORNERS, KELLYBURGH, MB N2B 4L4","WALKER, WILSON AND BLAKE","03354 DAWN ESTATE, LAKE SARAMOUTH, GA 21340",Payment for invoice 55J74FQA,GEN-40f822f2e73d,GEN-d127c7c881a2,
